domain,url,change_type,fate,status_code,is_redirect,final_url,redirect_count,response_time_ms,section,checked_at,error,has_noindex,has_nofollow,h_etag,h_last_modified,h_content_length,h_content_type,h_cache_control,h_age,h_vary,h_x_robots_tag,h_link,h_x_cache,h_cf_cache_status
rocketmortgage.com,https://www.rocketmortgage.com/es/learn/títulos-de-endosos,removed,forbidden,403,True,https://www.rocketmortgage.com/es/learn/t%C3%ADtulos-de-endosos,0,47.0,,2025-12-12T09:05:22.108650+00:00,,False,False,,,432,text/html,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/es/learn/hipoteca-inversa-vs-préstamo-sobre-la-plusvalía,removed,forbidden,403,True,https://www.rocketmortgage.com/es/learn/hipoteca-inversa-vs-pr%C3%A9stamo-sobre-la-plusval%C3%ADa,0,48.0,,2025-12-12T09:06:12.514610+00:00,,False,False,,,490,text/html,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/learn/house-hacking,discovered,live,200,False,,0,,,2025-12-12T09:07:07.819012+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/oregon-mortgage-rates,discovered,live,200,False,,0,,,2025-12-12T09:07:13.789069+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/new-jersey-mortgage-rates,discovered,live,200,False,,0,,,2025-12-12T09:07:19.673200+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/oklahoma-mortgage-rates,discovered,live,200,False,,0,,,2025-12-12T09:07:28.771862+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/learn/house-poor,discovered,live,200,False,,0,,,2025-12-12T09:07:32.098592+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/new-york-mortgage-rates,discovered,live,200,False,,0,,,2025-12-12T09:07:34.936067+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/north-carolina-mortgage-rates,discovered,live,200,False,,0,,,2025-12-12T09:07:38.434790+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/tennessee-mortgage-rates,discovered,live,200,False,,0,,,2025-12-12T09:07:42.062591+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/south-carolina-mortgage-rates,discovered,live,200,False,,0,,,2025-12-12T09:07:46.156547+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/learn/house-number-numerology,discovered,live,200,False,,0,,,2025-12-12T09:07:51.323358+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/learn/homeready,discovered,live,200,False,,0,,,2025-12-12T09:07:59.242416+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/nevada-mortgage-rates,discovered,live,200,False,,0,,,2025-12-12T09:08:06.270080+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/north-dakota-mortgage-rates,discovered,live,200,False,,0,,,2025-12-12T09:08:19.114911+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
